review_id,product_id,date,rating,sentiment,platform,comment
R104020,PC009,2025-01-11,1.8,Negative,Official Store,Wangi terlalu kuat untuk saya.
R104021,PC014,2022-02-21,1.9,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R104022,PC011,2024-04-23,2.6,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R104023,PC014,2023-11-05,4.0,Positive,Official Store,"Packaging bocor saat diterima, kurang aman."
R104024,PC002,2025-06-07,1.2,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R104025,PC009,2024-02-25,4.6,Positive,Instagram,"Packaging bocor saat diterima, kurang aman."
R104026,PC008,2025-08-13,3.5,Neutral,Shopee,"Harumnya tahan lama, suka banget!"
R104027,PC011,2021-01-31,1.3,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R104028,PC004,2021-01-09,3.0,Neutral,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R104029,PC005,2025-08-26,1.1,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R104030,PC012,2025-04-13,1.8,Negative,Shopee,Wangi terlalu kuat untuk saya.
R104031,PC006,2023-02-06,3.3,Neutral,Official Store,"Mudah dibeli saat promo, value for money."
R104032,PC011,2022-09-21,3.1,Neutral,Instagram,"Harumnya tahan lama, suka banget!"
R104033,PC014,2022-12-09,4.1,Positive,Shopee,"Harumnya tahan lama, suka banget!"
R104034,PC002,2021-05-19,3.6,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R104035,PC013,2021-12-24,3.4,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R104036,PC015,2022-07-05,2.4,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R104037,PC014,2024-07-17,1.7,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R104038,PC001,2025-10-31,3.6,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering."
R104039,PC010,2022-06-14,3.0,Neutral,Official Store,"Packaging bocor saat diterima, kurang aman."
R104040,PC006,2022-06-02,2.8,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R104041,PC015,2022-10-27,4.3,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R104042,PC002,2022-02-04,3.7,Neutral,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R104043,PC009,2022-06-24,1.7,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R104044,PC004,2024-03-18,2.4,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R104045,PC015,2025-12-08,3.1,Neutral,Shopee,"Harga sesuai, kualitas oke."
R104046,PC002,2021-01-30,1.8,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R104047,PC007,2022-07-10,4.1,Positive,Shopee,"Harga sesuai, kualitas oke."
R104048,PC014,2021-02-01,3.4,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R104049,PC004,2023-07-27,4.7,Positive,Instagram,Kemasan baru lebih ramah lingkungan.
R104050,PC011,2022-12-02,4.3,Positive,Tokopedia,"Harga sesuai, kualitas oke."
R104051,PC005,2022-07-02,1.7,Negative,Official Store,"Harga sesuai, kualitas oke."
R104052,PC001,2021-07-11,1.4,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R104053,PC011,2022-07-21,3.0,Neutral,Instagram,"Mudah dibeli saat promo, value for money."
R104054,PC014,2023-02-04,3.8,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering."
R104055,PC014,2022-12-04,4.4,Positive,Official Store,Kemasan baru lebih ramah lingkungan.
R104056,PC004,2025-05-01,2.0,Negative,Official Store,Wangi terlalu kuat untuk saya.
R104057,PC008,2025-05-30,2.3,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R104058,PC013,2022-03-23,4.6,Positive,Shopee,"Kurang cocok di kulit saya, agak kering."
R104059,PC001,2020-05-04,4.3,Positive,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R104060,PC005,2020-09-20,4.5,Positive,Official Store,"Packaging bocor saat diterima, kurang aman."
R104061,PC007,2023-06-17,2.3,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R104062,PC013,2021-08-24,2.6,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R104063,PC014,2024-07-12,1.1,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R104064,PC003,2023-09-21,4.1,Positive,Official Store,Wangi terlalu kuat untuk saya.
R104065,PC005,2022-12-19,3.6,Neutral,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R104066,PC005,2021-04-25,3.2,Neutral,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R104067,PC007,2025-05-31,3.9,Neutral,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R104068,PC011,2024-02-14,1.9,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R104069,PC010,2021-10-27,4.9,Positive,Official Store,Wangi terlalu kuat untuk saya.
R104070,PC007,2020-10-28,3.2,Neutral,Instagram,"Harumnya tahan lama, suka banget!"
R104071,PC004,2023-11-28,2.6,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R104072,PC012,2021-04-05,3.5,Neutral,Instagram,"Kurang cocok di kulit saya, agak kering."
R104073,PC002,2020-03-21,1.7,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.
R104074,PC004,2020-09-14,2.6,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R104075,PC010,2024-04-25,1.4,Negative,Tokopedia,"Mudah dibeli saat promo, value for money."
R104076,PC007,2021-11-03,1.2,Negative,Official Store,"Harga sesuai, kualitas oke."
R104077,PC008,2022-03-28,4.3,Positive,Instagram,"Mudah dibeli saat promo, value for money."
R104078,PC007,2025-01-31,4.2,Positive,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R104079,PC014,2020-10-16,2.5,Negative,Tokopedia,"Mudah dibeli saat promo, value for money."
R104080,PC008,2025-12-27,1.0,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R104081,PC006,2022-02-14,3.7,Neutral,Shopee,"Mudah dibeli saat promo, value for money."
R104082,PC004,2022-11-03,2.1,Negative,Instagram,"Mudah dibeli saat promo, value for money."
R104083,PC014,2023-10-31,4.1,Positive,Official Store,Wangi terlalu kuat untuk saya.
R104084,PC010,2023-03-19,1.5,Negative,Official Store,"Harumnya tahan lama, suka banget!"
R104085,PC011,2021-02-21,2.4,Negative,Instagram,Wangi terlalu kuat untuk saya.
R104086,PC010,2022-03-29,3.4,Neutral,Official Store,Wangi terlalu kuat untuk saya.
R104087,PC004,2023-06-29,3.1,Neutral,Tokopedia,"Harga sesuai, kualitas oke."
R104088,PC014,2023-05-07,1.4,Negative,Shopee,Wangi terlalu kuat untuk saya.
R104089,PC009,2024-01-28,3.2,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.
R104090,PC008,2023-02-25,1.8,Negative,Tokopedia,"Mudah dibeli saat promo, value for money."
R104091,PC002,2025-05-14,3.4,Neutral,Shopee,"Kurang cocok di kulit saya, agak kering."
R104092,PC010,2021-06-29,4.4,Positive,Instagram,Wangi terlalu kuat untuk saya.
R104093,PC014,2023-04-27,1.4,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R104094,PC003,2022-06-20,3.0,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.
R104095,PC011,2022-08-25,4.1,Positive,Tokopedia,Wangi terlalu kuat untuk saya.
R104096,PC010,2024-05-11,1.1,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R104097,PC009,2020-03-25,3.3,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.
R104098,PC003,2022-02-15,2.8,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R104099,PC013,2022-12-01,1.9,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R104100,PC009,2022-11-04,3.1,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R104101,PC014,2024-12-30,3.6,Neutral,Shopee,"Harga sesuai, kualitas oke."
R104102,PC004,2025-03-04,4.6,Positive,Instagram,Wangi terlalu kuat untuk saya.
R104103,PC001,2022-04-26,1.5,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R104104,PC012,2024-06-15,3.2,Neutral,Tokopedia,"Harga sesuai, kualitas oke."
R104105,PC005,2021-11-10,2.8,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R104106,PC004,2024-01-22,1.8,Negative,Official Store,Wangi terlalu kuat untuk saya.
R104107,PC011,2025-11-13,2.6,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R104108,PC015,2025-10-25,4.2,Positive,Shopee,"Harga sesuai, kualitas oke."
R104109,PC012,2020-06-05,3.2,Neutral,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R104110,PC005,2020-10-15,2.4,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R104111,PC006,2022-12-04,3.0,Neutral,Tokopedia,Kemasan baru lebih ramah lingkungan.
R104112,PC008,2022-05-01,4.6,Positive,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R104113,PC002,2020-02-07,3.1,Neutral,Official Store,"Harumnya tahan lama, suka banget!"
R104114,PC012,2024-11-30,4.2,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R104115,PC014,2020-10-17,3.0,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R104116,PC008,2021-10-15,4.7,Positive,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R104117,PC005,2024-11-17,2.7,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R104118,PC014,2023-02-02,4.7,Positive,Instagram,"Harga sesuai, kualitas oke."
R104119,PC002,2022-01-14,1.9,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R104120,PC004,2021-06-26,2.6,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R104121,PC013,2022-03-12,5.0,Positive,Instagram,"Harga sesuai, kualitas oke."
R104122,PC015,2020-05-27,3.9,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering."
R104123,PC005,2021-03-07,2.9,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R104124,PC001,2021-04-06,2.7,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R104125,PC001,2021-09-18,3.3,Neutral,Official Store,Wangi terlalu kuat untuk saya.
R104126,PC013,2021-09-29,1.9,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R104127,PC001,2022-07-01,1.5,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R104128,PC008,2023-03-04,2.0,Negative,Official Store,"Harga sesuai, kualitas oke."
R104129,PC007,2024-08-30,3.4,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.
R104130,PC015,2020-02-01,3.9,Neutral,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R104131,PC009,2021-03-16,3.3,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman."
R104132,PC008,2022-12-22,1.3,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R104133,PC012,2025-09-13,4.7,Positive,Shopee,"Mudah dibeli saat promo, value for money."
R104134,PC013,2020-06-11,2.9,Negative,Official Store,"Harga sesuai, kualitas oke."
R104135,PC014,2020-05-30,3.1,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.
R104136,PC013,2025-07-15,2.6,Negative,Official Store,Wangi terlalu kuat untuk saya.
R104137,PC006,2020-06-18,1.8,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R104138,PC002,2021-10-04,3.2,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R104139,PC005,2020-06-01,2.0,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R104140,PC007,2025-07-23,2.3,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R104141,PC001,2024-09-13,2.5,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R104142,PC013,2024-01-22,3.4,Neutral,Official Store,Wangi terlalu kuat untuk saya.
R104143,PC007,2023-03-23,3.0,Neutral,Shopee,Wangi terlalu kuat untuk saya.
R104144,PC014,2021-07-05,1.9,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R104145,PC011,2020-10-06,3.0,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R104146,PC002,2025-07-31,3.6,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R104147,PC004,2025-01-19,2.5,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R104148,PC003,2021-05-04,4.8,Positive,Official Store,"Packaging bocor saat diterima, kurang aman."
R104149,PC006,2025-04-28,4.7,Positive,Shopee,"Mudah dibeli saat promo, value for money."
R104150,PC005,2022-09-21,2.2,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R104151,PC009,2022-08-12,3.7,Neutral,Official Store,Wangi terlalu kuat untuk saya.
R104152,PC006,2024-04-23,4.6,Positive,Instagram,"Mudah dibeli saat promo, value for money."
R104153,PC014,2024-01-22,2.0,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R104154,PC008,2025-04-14,1.4,Negative,Shopee,Wangi terlalu kuat untuk saya.
R104155,PC005,2023-01-09,4.5,Positive,Shopee,"Harga sesuai, kualitas oke."
R104156,PC010,2023-08-19,5.0,Positive,Instagram,"Harumnya tahan lama, suka banget!"
R104157,PC013,2024-05-22,2.4,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R104158,PC010,2023-04-13,1.8,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R104159,PC015,2022-01-01,2.8,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R104160,PC014,2022-04-03,4.0,Positive,Official Store,"Harumnya tahan lama, suka banget!"
R104161,PC011,2024-08-18,3.7,Neutral,Shopee,"Harumnya tahan lama, suka banget!"
R104162,PC001,2022-11-17,3.2,Neutral,Shopee,"Mudah dibeli saat promo, value for money."
R104163,PC001,2024-07-26,3.6,Neutral,Instagram,"Kurang cocok di kulit saya, agak kering."
R104164,PC012,2024-10-18,2.6,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R104165,PC006,2024-06-30,3.3,Neutral,Official Store,"Mudah dibeli saat promo, value for money."
R104166,PC011,2024-06-22,3.2,Neutral,Instagram,"Harga sesuai, kualitas oke."
R104167,PC006,2023-01-13,1.8,Negative,Shopee,"Harga sesuai, kualitas oke."
R104168,PC003,2025-12-19,2.1,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R104169,PC008,2025-02-10,3.0,Neutral,Instagram,"Harumnya tahan lama, suka banget!"
R104170,PC007,2025-06-14,3.8,Neutral,Official Store,Wangi terlalu kuat untuk saya.
R104171,PC015,2020-07-03,4.1,Positive,Tokopedia,Kemasan baru lebih ramah lingkungan.
R104172,PC008,2021-11-21,2.1,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R104173,PC010,2022-03-16,3.6,Neutral,Shopee,"Harga sesuai, kualitas oke."
R104174,PC003,2024-05-20,3.7,Neutral,Shopee,"Harga sesuai, kualitas oke."
R104175,PC006,2022-04-24,2.9,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R104176,PC011,2025-11-11,2.2,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R104177,PC010,2023-11-12,3.9,Neutral,Shopee,"Harumnya tahan lama, suka banget!"
R104178,PC007,2022-10-27,3.7,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman."
R104179,PC006,2025-03-29,4.1,Positive,Shopee,"Harga sesuai, kualitas oke."
R104180,PC014,2024-06-22,1.7,Negative,Official Store,"Harga sesuai, kualitas oke."
R104181,PC003,2025-03-19,1.6,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R104182,PC006,2020-11-29,1.4,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R104183,PC002,2024-10-30,4.0,Positive,Shopee,"Kurang cocok di kulit saya, agak kering."
R104184,PC009,2020-11-05,4.8,Positive,Official Store,Kemasan baru lebih ramah lingkungan.
R104185,PC007,2020-06-19,3.7,Neutral,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R104186,PC010,2023-02-24,1.2,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R104187,PC009,2022-05-14,3.7,Neutral,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R104188,PC008,2022-11-08,4.7,Positive,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R104189,PC004,2024-11-11,1.5,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R104190,PC008,2023-08-25,2.5,Negative,Tokopedia,"Mudah dibeli saat promo, value for money."
R104191,PC010,2022-05-30,3.4,Neutral,Instagram,"Harga sesuai, kualitas oke."
R104192,PC012,2023-05-14,3.7,Neutral,Official Store,"Mudah dibeli saat promo, value for money."
R104193,PC011,2025-12-25,2.6,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R104194,PC007,2025-03-20,4.5,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R104195,PC012,2022-11-10,3.2,Neutral,Instagram,"Mudah dibeli saat promo, value for money."
R104196,PC006,2024-06-25,4.6,Positive,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R104197,PC006,2025-07-20,2.7,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R104198,PC010,2020-05-05,3.4,Neutral,Shopee,"Kurang cocok di kulit saya, agak kering."
R104199,PC006,2020-09-02,2.8,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R104200,PC015,2021-08-24,3.6,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman."
R104201,PC007,2024-04-14,4.0,Positive,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R104202,PC014,2025-06-27,1.1,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R104203,PC013,2023-12-27,2.6,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R104204,PC014,2024-12-07,3.8,Neutral,Official Store,"Packaging bocor saat diterima, kurang aman."
R104205,PC001,2025-07-22,1.3,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R104206,PC001,2024-04-11,4.0,Positive,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R104207,PC015,2020-06-19,3.4,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R104208,PC013,2021-04-09,3.0,Neutral,Instagram,"Mudah dibeli saat promo, value for money."
R104209,PC001,2022-06-14,2.7,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R104210,PC013,2022-08-29,3.1,Neutral,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R104211,PC002,2020-10-03,2.9,Negative,Instagram,Wangi terlalu kuat untuk saya.
R104212,PC003,2021-03-07,3.3,Neutral,Tokopedia,"Harga sesuai, kualitas oke."
R104213,PC009,2026-01-05,2.9,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R104214,PC007,2025-07-31,1.3,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R104215,PC005,2023-02-26,1.3,Negative,Official Store,"Harumnya tahan lama, suka banget!"
R104216,PC013,2021-09-10,3.1,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R104217,PC001,2024-01-21,2.7,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R104218,PC007,2024-04-30,1.2,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R104219,PC012,2021-09-16,2.0,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R104220,PC009,2025-05-15,3.3,Neutral,Shopee,Kemasan baru lebih ramah lingkungan.
R104221,PC007,2023-04-09,3.5,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering."
R104222,PC007,2022-06-15,1.9,Negative,Official Store,Wangi terlalu kuat untuk saya.
R104223,PC009,2024-10-16,4.1,Positive,Instagram,"Harumnya tahan lama, suka banget!"
R104224,PC009,2020-09-20,4.7,Positive,Official Store,"Harga sesuai, kualitas oke."
R104225,PC001,2020-05-07,3.1,Neutral,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R104226,PC008,2021-10-06,1.8,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R104227,PC004,2025-03-19,4.8,Positive,Instagram,"Harumnya tahan lama, suka banget!"
R104228,PC007,2022-10-19,4.9,Positive,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R104229,PC014,2022-02-06,4.3,Positive,Instagram,"Packaging bocor saat diterima, kurang aman."
R104230,PC003,2023-03-01,3.2,Neutral,Official Store,"Harga sesuai, kualitas oke."
R104231,PC008,2020-08-15,2.8,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R104232,PC009,2024-10-10,5.0,Positive,Shopee,Wangi terlalu kuat untuk saya.
R104233,PC003,2023-04-10,2.9,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R104234,PC014,2022-07-19,1.3,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R104235,PC001,2022-03-08,1.6,Negative,Instagram,"Mudah dibeli saat promo, value for money."
R104236,PC005,2021-03-08,4.0,Positive,Shopee,"Mudah dibeli saat promo, value for money."
R104237,PC002,2024-01-15,2.5,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R104238,PC010,2023-11-12,3.7,Neutral,Tokopedia,Kemasan baru lebih ramah lingkungan.
R104239,PC004,2025-01-18,4.7,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R104240,PC009,2021-02-05,3.5,Neutral,Official Store,"Mudah dibeli saat promo, value for money."
R104241,PC003,2022-06-19,2.6,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R104242,PC011,2024-07-13,2.5,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R104243,PC012,2020-12-05,2.4,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R104244,PC005,2025-08-21,4.4,Positive,Instagram,"Harga sesuai, kualitas oke."
R104245,PC011,2023-04-02,1.3,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R104246,PC005,2025-05-13,3.9,Neutral,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R104247,PC001,2023-11-27,2.6,Negative,Shopee,"Harga sesuai, kualitas oke."
